% MSC Adams results for 4 bars inverse dynamics experiment.
% See README.md
% timestamp       torque            actual angle
   9.7200000e+00  -5.4227210e+01   1.1640660e+01
   9.7250000e+00  -5.3680960e+01   1.2026280e+01
   9.7300000e+00  -5.3119670e+01   1.2417590e+01
   9.7350000e+00  -5.2543480e+01   1.2814520e+01
   9.7400000e+00  -5.1952570e+01   1.3217050e+01
   9.7450000e+00  -5.1347130e+01   1.3625130e+01
   9.7500000e+00  -5.0727420e+01   1.4038730e+01
   9.7550000e+00  -5.0093730e+01   1.4457800e+01
   9.7600000e+00  -4.9446380e+01   1.4882290e+01
   9.7650000e+00  -4.8785750e+01   1.5312180e+01
   9.7700000e+00  -4.8112230e+01   1.5747410e+01
   9.7750000e+00  -4.7426300e+01   1.6187940e+01
   9.7800000e+00  -4.6728440e+01   1.6633720e+01
   9.7850000e+00  -4.6019180e+01   1.7084720e+01
   9.7900000e+00  -4.5299110e+01   1.7540880e+01
   9.7950000e+00  -4.4568840e+01   1.8002170e+01
   9.8000000e+00  -4.3829030e+01   1.8468530e+01
   9.8050000e+00  -4.3080380e+01   1.8939920e+01
   9.8100000e+00  -4.2323610e+01   1.9416290e+01
   9.8150000e+00  -4.1559490e+01   1.9897600e+01
   9.8200000e+00  -4.0788820e+01   2.0383790e+01
   9.8250000e+00  -4.0012440e+01   2.0874820e+01
   9.8300000e+00  -3.9231210e+01   2.1370630e+01
   9.8350000e+00  -3.8446000e+01   2.1871190e+01
   9.8400000e+00  -3.7657750e+01   2.2376430e+01
   9.8450000e+00  -3.6867370e+01   2.2886310e+01
   9.8500000e+00  -3.6075820e+01   2.3400780e+01
   9.8550000e+00  -3.5284070e+01   2.3919780e+01
   9.8600000e+00  -3.4493090e+01   2.4443270e+01
   9.8650000e+00  -3.3703870e+01   2.4971190e+01
   9.8700000e+00  -3.2917390e+01   2.5503480e+01
   9.8750000e+00  -3.2134640e+01   2.6040100e+01
   9.8800000e+00  -3.1356620e+01   2.6581000e+01
   9.8850000e+00  -3.0584280e+01   2.7126110e+01
   9.8900000e+00  -2.9818620e+01   2.7675380e+01
   9.8950000e+00  -2.9060560e+01   2.8228760e+01
   9.9000000e+00  -2.8311040e+01   2.8786190e+01
   9.9050000e+00  -2.7570970e+01   2.9347620e+01
   9.9100000e+00  -2.6841220e+01   2.9912990e+01
   9.9150000e+00  -2.6122650e+01   3.0482250e+01
   9.9200000e+00  -2.5416060e+01   3.1055330e+01
   9.9250000e+00  -2.4722220e+01   3.1632180e+01
   9.9300000e+00  -2.4041870e+01   3.2212750e+01
   9.9350000e+00  -2.3375690e+01   3.2796960e+01
   9.9400000e+00  -2.2724320e+01   3.3384780e+01
   9.9450000e+00  -2.2088340e+01   3.3976130e+01
   9.9500000e+00  -2.1468280e+01   3.4570960e+01
   9.9550000e+00  -2.0864610e+01   3.5169210e+01
   9.9600000e+00  -2.0277750e+01   3.5770810e+01
   9.9650000e+00  -1.9708060e+01   3.6375720e+01
   9.9700000e+00  -1.9155820e+01   3.6983860e+01
   9.9750000e+00  -1.8621280e+01   3.7595180e+01
   9.9800000e+00  -1.8104590e+01   3.8209610e+01
   9.9850000e+00  -1.7605850e+01   3.8827100e+01
   9.9900000e+00  -1.7125110e+01   3.9447580e+01
   9.9950000e+00  -1.6662340e+01   4.0071000e+01
