% MSC Adams results for pick-and-place robot inverse dynamics experiment.
% See README.md
% timestamp       torque1         torque 2
1.895000e+00	-1.473196e+02	1.473196e+02
1.900000e+00	-1.470428e+02	1.470428e+02
1.905000e+00	-1.474099e+02	1.474099e+02
1.910000e+00	-1.471609e+02	1.471609e+02
1.915000e+00	-1.468722e+02	1.468722e+02
1.920000e+00	-1.473567e+02	1.473567e+02
1.925000e+00	-1.466448e+02	1.466448e+02
1.930000e+00	-1.471568e+02	1.471568e+02
1.935000e+00	-1.467540e+02	1.467540e+02
1.940000e+00	-1.469281e+02	1.469281e+02
1.945000e+00	-1.466359e+02	1.466359e+02
1.950000e+00	-1.467026e+02	1.467026e+02
1.955000e+00	-1.467266e+02	1.467266e+02
1.960000e+00	-1.465609e+02	1.465609e+02
1.965000e+00	-1.462678e+02	1.462678e+02
1.970000e+00	-1.466728e+02	1.466728e+02
1.975000e+00	-1.462664e+02	1.462664e+02
1.980000e+00	-1.465516e+02	1.465516e+02
1.985000e+00	-1.458077e+02	1.458077e+02
1.990000e+00	-1.466335e+02	1.466335e+02
1.995000e+00	-1.459154e+02	1.459154e+02
2.000000e+00	-1.460955e+02	1.460955e+02
2.005000e+00	-1.460788e+02	1.460788e+02
2.010000e+00	-1.459499e+02	1.459499e+02
2.015000e+00	-1.455397e+02	1.455397e+02
2.020000e+00	-1.463662e+02	1.463662e+02
2.025000e+00	-1.453030e+02	1.453030e+02
2.030000e+00	-1.459334e+02	1.459334e+02
2.035000e+00	-1.453798e+02	1.453798e+02
2.040000e+00	-1.460171e+02	1.460171e+02
2.045000e+00	-1.449241e+02	1.449241e+02
2.050000e+00	-1.458614e+02	1.458614e+02
2.055000e+00	-1.450303e+02	1.450303e+02
2.060000e+00	-1.455440e+02	1.455440e+02
2.065000e+00	-1.452190e+02	1.452190e+02
2.070000e+00	-1.450554e+02	1.450554e+02
2.075000e+00	-1.450841e+02	1.450841e+02
2.080000e+00	-1.451052e+02	1.451052e+02
2.085000e+00	-1.449640e+02	1.449640e+02
2.090000e+00	-1.445559e+02	1.445559e+02
2.095000e+00	-1.453771e+02	1.453771e+02
2.100000e+00	-1.443163e+02	1.443163e+02
2.105000e+00	-1.449401e+02	1.449401e+02
2.110000e+00	-1.443975e+02	1.443975e+02
2.115000e+00	-1.449905e+02	1.449905e+02
2.120000e+00	-1.440515e+02	1.440515e+02
2.125000e+00	-1.444172e+02	1.444172e+02
2.130000e+00	-1.447828e+02	1.447828e+02
2.135000e+00	-1.438435e+02	1.438435e+02
2.140000e+00	-1.444385e+02	1.444385e+02
2.145000e+00	-1.438859e+02	1.438859e+02
2.150000e+00	-1.445469e+02	1.445469e+02
2.155000e+00	-1.433426e+02	1.433426e+02
2.160000e+00	-1.447033e+02	1.447033e+02
2.165000e+00	-1.431920e+02	1.431920e+02
2.170000e+00	-1.441619e+02	1.441619e+02
2.175000e+00	-1.435994e+02	1.435994e+02
2.180000e+00	-1.439257e+02	1.439257e+02
2.185000e+00	-1.431487e+02	1.431487e+02
2.190000e+00	-1.440572e+02	1.440572e+02
2.195000e+00	-1.430046e+02	1.430046e+02
2.200000e+00	-1.435149e+02	1.435149e+02
2.205000e+00	-1.434114e+02	1.434114e+02
2.210000e+00	-1.432809e+02	1.432809e+02
2.215000e+00	-1.429537e+02	1.429537e+02
2.220000e+00	-1.434409e+02	1.434409e+02
2.225000e+00	-1.427041e+02	1.427041e+02
2.230000e+00	-1.432944e+02	1.432944e+02
2.235000e+00	-1.425546e+02	1.425546e+02
2.240000e+00	-1.430552e+02	1.430552e+02
2.245000e+00	-1.426773e+02	1.426773e+02
2.250000e+00	-1.427385e+02	1.427385e+02
2.255000e+00	-1.428392e+02	1.428392e+02
2.260000e+00	-1.423433e+02	1.423433e+02
2.265000e+00	-1.423607e+02	1.423607e+02
2.270000e+00	-1.427560e+02	1.427560e+02
2.275000e+00	-1.420432e+02	1.420432e+02
2.280000e+00	-1.426356e+02	1.426356e+02
2.285000e+00	-1.418650e+02	1.418650e+02
2.290000e+00	-1.424929e+02	1.424929e+02
2.295000e+00	-1.416389e+02	1.416389e+02
2.300000e+00	-1.425664e+02	1.425664e+02
2.305000e+00	-1.415137e+02	1.415137e+02
2.310000e+00	-1.420223e+02	1.420223e+02
2.315000e+00	-1.419288e+02	1.419288e+02
2.320000e+00	-1.417673e+02	1.417673e+02
2.325000e+00	-1.415651e+02	1.415651e+02
2.330000e+00	-1.415946e+02	1.415946e+02
2.335000e+00	-1.416540e+02	1.416540e+02
2.340000e+00	-1.413625e+02	1.413625e+02
2.345000e+00	-1.415304e+02	1.415304e+02
2.350000e+00	-1.411270e+02	1.411270e+02
2.355000e+00	-1.416354e+02	1.416354e+02
2.360000e+00	-1.408977e+02	1.408977e+02
2.365000e+00	-1.414899e+02	1.414899e+02
2.370000e+00	-1.407525e+02	1.407525e+02
2.375000e+00	-1.412615e+02	1.412615e+02
2.380000e+00	-1.408574e+02	1.408574e+02
2.385000e+00	-1.410321e+02	1.410321e+02
2.390000e+00	-1.407195e+02	1.407195e+02
2.395000e+00	-1.408640e+02	1.408640e+02
2.400000e+00	-1.405823e+02	1.405823e+02
